system:index,Luces_2018,Luces_2020,Luces_2024,Luces_cambio_18_20,Luces_cambio_18_24,Luces_cambio_20_24,NDBI_2018,NDBI_2020,NDBI_2024,NDBI_cambio_18_20,NDBI_cambio_18_24,NDBI_cambio_20_24,NDVI_2018,NDVI_2020,NDVI_2024,NDVI_cambio_18_20,NDVI_cambio_18_24,NDVI_cambio_20_24,NDWI_2018,NDWI_2020,NDWI_2024,NDWI_cambio_18_20,NDWI_cambio_18_24,NDWI_cambio_20_24,Nombre_std,comuna_id,comuna_str,id_techo,n_familias,nombre_ofi,region,.geo
00000000000000000066,23.43243783611451,27.214667874779884,45.42236034563,3.7822300386653565,21.989922509515484,18.207692470850127,0.0480827045052468,0.03530319812155701,0.020505764203163964,-0.012779506383689784,-0.027576940302082832,-0.014797433918393062,0.20165879210928617,0.2171885956962042,0.21325624267015217,0.015529803586917922,0.011597450560866336,-0.003932353026051604,-0.31481823576478,-0.30822604680748095,-0.30078178853963145,0.0065921889572990505,0.014036447225148312,0.007444258267849272,LO BOZA,13128,Renca,1022,67,Lo Boza,13,"{""type"":""Polygon"",""coordinates"":[[[-70.74114560994389,-33.39659787002577],[-70.73982118328664,-33.39764125627073],[-70.73801525636631,-33.39892107600752],[-70.7376407486621,-33.39847959867451],[-70.73806879633338,-33.39802031869111],[-70.73795736059839,-33.397757230941394],[-70.73833186804843,-33.39745843724037],[-70.73831852843762,-33.39720879505435],[-70.73907207973232,-33.397284585587926],[-70.73940203027719,-33.39707944232834],[-70.7395983126275,-33.39728013467473],[-70.73978552035851,-33.39714629247547],[-70.74016901012433,-33.39719090318087],[-70.74087800255894,-33.396232199146276],[-70.74114560994389,-33.39659787002577]]]}"
00000000000000000055,56.665000915527344,60.279998779296875,80.83499908447266,3.6149978637695312,24.169998168945312,20.55500030517578,0.06242157286941234,0.06810189022844183,0.077859534511751,0.005680317359029467,0.015437961642338651,0.009757644283309181,0.06147111764503426,0.08555702513914873,0.09228076348528216,0.024085907494114454,0.030809645840247875,0.0067237383461334205,-0.14165885488040073,-0.16134107013041193,-0.17137651183473968,-0.019682215250011216,-0.029717656954338915,-0.010035441704327696,CAMPAMENTO NUEVO 14,13129,San Joaquín,4419,9,Campamento Nuevo 14,13,"{""type"":""Polygon"",""coordinates"":[[[-70.6370032309551,-33.51341736039998],[-70.63694532292142,-33.51379645268482],[-70.6363121462298,-33.51372065846422],[-70.63646817135384,-33.51364483901355],[-70.63649939452567,-33.513372771237925],[-70.6370032309551,-33.51341736039998]]]}"
00000000000000000093,72.84545633663716,63.689731128643785,83.73785387790765,-9.155725207993383,10.89239754127047,20.048122749263847,0.16346242535356625,0.1578915082973455,0.14882202582432633,-0.0055709170562207614,-0.01464039952923979,-0.009069482473019027,0.045797117232489526,0.049796202108629714,0.08446977784407131,0.003999084876140191,0.038672660611581845,0.034673575735441664,-0.10005414827059773,-0.11823242659020844,-0.15792322507362716,-0.018178278319610747,-0.05786907680302947,-0.0396907984834187,COMITE TODO POR UN SUEÑO,13131,San Ramón,6254,22,Comite todo por un sueño,13,"{""type"":""Polygon"",""coordinates"":[[[-70.64810646992827,-33.541768388936205],[-70.64673304429851,-33.54196460508595],[-70.64652347220297,-33.54108163057041],[-70.64783000616006,-33.54088544317296],[-70.64810646992827,-33.541768388936205]]]}"
00000000000000000002,46.55577359978606,46.906273322082505,69.08737261892028,0.350499722296481,22.531599019134248,22.181099296837765,0.004194548059679623,0.03650497475133789,0.04342422269328206,0.03231042669165827,0.03922967463360248,0.006919247941944182,0.2793258164259847,0.2398745096245121,0.235642388236662,-0.03945130680147214,-0.0436834281893226,-0.004232121387850427,-0.35109268218873907,-0.31997869429124887,-0.2970379727862853,0.031113987897489894,0.054054709402453605,0.022940721504963728,EL PEÑONCITO,13201,Puente Alto,821,140,El Peñoncito,13,"{""type"":""Polygon"",""coordinates"":[[[-70.55247205643522,-33.579902550638735],[-70.55144206124903,-33.581284897521854],[-70.55100059519414,-33.58219453205157],[-70.55000173484066,-33.58363486253076],[-70.54877546607405,-33.58293924052035],[-70.54929718442561,-33.58248437991337],[-70.54888694517524,-33.58222581269611],[-70.5498501308525,-33.58148110443083],[-70.55005529552027,-33.58158817435903],[-70.54978767362743,-33.58194039700336],[-70.55050121065362,-33.58202956573945],[-70.55096047015014,-33.58117786610708],[-70.55052345193157,-33.58091929865683],[-70.55029604616618,-33.58101290576583],[-70.55165158273797,-33.5796975055157],[-70.55153120775101,-33.580165706301344],[-70.55164713449236,-33.580259322021476],[-70.55216440164948,-33.58019241774291],[-70.55247205643522,-33.579902550638735]]]}"
00000000000000000006,42.8649942332184,60.57445975676164,69.63480131218554,17.70946552354324,26.76980707896717,9.060341555423921,0.09384978368200625,0.05842104821592587,0.10740173225468469,-0.035428735466080365,0.013551948572678486,0.04898068403875888,0.16397250056349488,0.12723909978863757,0.08406872856213939,-0.03673340077485728,-0.07990377200135546,-0.04317037122649819,-0.31598858170334265,-0.2798391855912566,-0.15542530229269258,0.036149396112086014,0.16056327941065013,0.1244138832985641,LOS PINOS DE CORDILLERA,13201,Puente Alto,5108,35,Los Pinos de Cordillera,13,"{""type"":""Polygon"",""coordinates"":[[[-70.55235168164307,-33.60644318685389],[-70.55234723340361,-33.60655021001712],[-70.55063493064876,-33.606438696464565],[-70.54981445397925,-33.60632722638097],[-70.54985457911388,-33.606193490937756],[-70.55235168164307,-33.60644318685389]]]}"
00000000000000000007,18.426130611655076,19.703969067043758,28.10271875520359,1.277838455388676,9.6765881435485,8.398749688159825,0.059795495783491394,0.040293228835508656,0.028805531132490254,-0.01950226694798278,-0.03098996465100107,-0.0114876977030183,0.23158690338642243,0.21258126103449793,0.23348187970344564,-0.019005642351924534,0.001894976317023418,0.02090061866894795,-0.34669598006328123,-0.32142164146229074,-0.32165782693054396,0.02527433860098922,0.025038153132736867,-2.361854682523801E-4,ASENTAMIENTO LOS ARENEROS,13201,Puente Alto,366,500,Asentamiento los areneros,13,"{""type"":""Polygon"",""coordinates"":[[[-70.58491201560918,-33.63078092398097],[-70.5846757294748,-33.63108863253105],[-70.58451968797476,-33.63106187471125],[-70.58462217247911,-33.63123126422337],[-70.5842476364471,-33.631454256975495],[-70.58482287502147,-33.63223011731997],[-70.58460882861658,-33.63292128829554],[-70.5842253058847,-33.632881203464265],[-70.58207158199255,-33.63403605585016],[-70.58168370010807,-33.63372839163465],[-70.58168814808832,-33.63336273468022],[-70.58185308643023,-33.633121946419664],[-70.58177728923528,-33.632992615544765],[-70.58225885085923,-33.632738509633846],[-70.5817193747241,-33.6319581133615],[-70.5818619823877,-33.63179317566389],[-70.58098799919921,-33.63120900322187],[-70.5804038602279,-33.630491048755694],[-70.58058223373904,-33.63014774392928],[-70.58095686329303,-33.62981334924575],[-70.5814339777246,-33.629898053273585],[-70.58171483596902,-33.630152196737406],[-70.58184419047262,-33.62973300945412],[-70.58245955435103,-33.62984453409963],[-70.58228562948446,-33.63061145657978],[-70.58247289827096,-33.63069617475418],[-70.58247289827096,-33.63045541661964],[-70.58301246436773,-33.630406401991564],[-70.58338700132586,-33.630798775835224],[-70.58389089197705,-33.62993373342077],[-70.58478720062705,-33.63036180649408],[-70.58461772452499,-33.63057584318717],[-70.58491201560918,-33.63078092398097]]]}"
00000000000000000014,13.92269662908668,16.203644660128504,27.929753114673932,2.2809480310418278,14.007056485587265,11.726108454545429,0.08057316423513669,0.1181253553444285,0.07569196805062123,0.03755219110929166,-0.004881196184515437,-0.04243338729380709,0.302622681203482,0.24462038831482336,0.11988844822469812,-0.058002292888658706,-0.1827342329787843,-0.12473194009012556,-0.41375573865610504,-0.3634880210096046,-0.17552329693508495,0.05026771764650089,0.23823244172102073,0.1879647240745198,VALLE HERMOSO,13201,Puente Alto,6516,167,Valle Hermoso,13,"{""type"":""Polygon"",""coordinates"":[[[-70.5170579461795,-33.612685936113905],[-70.51698658785446,-33.61302037916736],[-70.51568897221276,-33.61316745215472],[-70.51559083155595,-33.613024753710334],[-70.51518065606481,-33.61308273126853],[-70.5150111567128,-33.613372587290776],[-70.51231786173415,-33.61389434655882],[-70.51206374745637,-33.61387645254288],[-70.51171594025186,-33.61340384733436],[-70.51175606837249,-33.6131585781261],[-70.51513154029688,-33.612882097919105],[-70.51518510462766,-33.61304708379164],[-70.51552401237468,-33.61299357420482],[-70.51548388454698,-33.61282412925638],[-70.5170579461795,-33.612685936113905]]]}"
0000000000000000001f,37.48863503284167,36.52092493341255,37.253000847896914,-0.9677100994290728,-0.23563418494476077,0.7320759144843104,0.04840760295832425,0.06275899803750418,0.045542506221319536,0.014351395079179914,-0.0028650967370047083,-0.017216491816184572,0.1513317321420047,0.1183854447315196,0.1267802587877028,-0.03294628741048496,-0.024551473354301783,0.008394814056183192,-0.2605469842240801,-0.19511052518424246,-0.18164727856274787,0.06543645903983791,0.07889970566133253,0.013463246621494618,NUEVO COMIENZO DE VISTA HERMOSA,13201,Puente Alto,822,50,Nuevo Comienzo de vista hermosa,13,"{""type"":""Polygon"",""coordinates"":[[[-70.52991354065952,-33.614251048560135],[-70.52553017897112,-33.61483073134723],[-70.52112907658652,-33.6149555600004],[-70.52121822838058,-33.614634526924625],[-70.52167306570433,-33.61471477107075],[-70.5251110236647,-33.61463455358916],[-70.5298867592623,-33.614023671739126],[-70.52991354065952,-33.614251048560135]]]}"
00000000000000000037,24.864363925095674,24.74556309975899,43.60376220777131,-0.11880082533668251,18.73939828267565,18.85819910801233,0.08358004352039318,0.09912007591533055,0.10317311531484992,0.015540032394937401,0.019593071794456837,0.004053039399519427,0.11598370500714705,0.0994941294187742,0.12556045832478485,-0.01648957558837284,0.00957675331763772,0.02606632890601057,-0.2047185426226531,-0.19141657611299992,-0.20177236442378924,0.01330196650965337,0.002946178198863857,-0.010355788310789506,BARRO Y SOL,13201,Puente Alto,820,84,Barro Y Sol,13,"{""type"":""Polygon"",""coordinates"":[[[-70.51559083155595,-33.60748215743911],[-70.51515832246297,-33.608440871761495],[-70.51481051734359,-33.608356142061574],[-70.51453407066406,-33.608909057040755],[-70.51423973876558,-33.60881539400325],[-70.5143780075963,-33.608498834271245],[-70.51413270068932,-33.6081911421474],[-70.51414168862024,-33.608043988730735],[-70.51436012252968,-33.608048416586364],[-70.51441368694056,-33.607624841651074],[-70.51414613719206,-33.60753119530207],[-70.51375375485325,-33.60778980359648],[-70.51359315218569,-33.60768280960638],[-70.51395884320684,-33.607442017762985],[-70.51392316383114,-33.60716104446052],[-70.51405244481434,-33.60724133412303],[-70.5142843152607,-33.606724083530885],[-70.51559083155595,-33.60748215743911]]]}"
00000000000000000040,21.587027480406153,23.990779917381445,35.489530819715604,2.4037524369752954,13.902503339309453,11.498750902334159,-0.025137240155443125,0.09423427322834639,0.11079439241498491,0.11937151338378972,0.13593163257042803,0.016560119186638408,0.2914950244079897,0.13100524681559636,0.1037567666146071,-0.16048977759239316,-0.18773825779338216,-0.027248480200989137,-0.36648263788532065,-0.20712578820469735,-0.14279869276289187,0.15935684968062316,0.22368394512242856,0.06432709544180536,LAS HIGUERAS DE VISTA HERMOSA,13201,Puente Alto,2036,318,Las higueras de vista hermosa,13,"{""type"":""Polygon"",""coordinates"":[[[-70.51992062340189,-33.613666880308855],[-70.51969774332565,-33.61384081033504],[-70.51880585891014,-33.612931185838434],[-70.5174636716337,-33.612293538491514],[-70.51675916717245,-33.61228455346728],[-70.51668780880603,-33.61240945948786],[-70.51464110865706,-33.61272155210481],[-70.51559083155595,-33.61004161309299],[-70.51603677673965,-33.610175438344186],[-70.51672348799046,-33.61192788792896],[-70.51841792865318,-33.61240942953653],[-70.51992062340189,-33.613666880308855]]]}"
0000000000000000004a,41.443324007742575,59.51729275459137,67.66734660345881,18.07396874684879,26.224022595716274,8.150053848867476,0.08855224068951659,0.06829403115868328,0.09526562359304024,-0.020258209530833373,0.00671338290352367,0.026971592434357067,0.1871977203651101,0.17645835402277943,0.13153998420819255,-0.01073936634233103,-0.05565773615691758,-0.044918369814586565,-0.3338606766125684,-0.311234462213514,-0.2073858856131802,0.02262621439905482,0.12647479099938788,0.10384857660033295,NUEVA CORDILLERA,13201,Puente Alto,2038,150,Nueva cordillera,13,"{""type"":""Polygon"",""coordinates"":[[[-70.55216884989056,-33.60654129550723],[-70.55112986680749,-33.608257974552295],[-70.55051900367606,-33.60828032316689],[-70.54951124584574,-33.60874852456052],[-70.54873089258292,-33.60881988760836],[-70.54811113001062,-33.608868938815526],[-70.5485079342875,-33.6080840782885],[-70.54877991434483,-33.608164409062006],[-70.5489226221137,-33.6078700766334],[-70.54921248579808,-33.6078477908609],[-70.55013554574826,-33.60641645171495],[-70.55216884989056,-33.60654129550723]]]}"
0000000000000000005d,8.188526167282342,10.490120085326373,20.99764843970785,2.3015939180440257,12.80912227242549,10.507528354381472,0.11050306883331301,0.055983367405749815,0.08732462450092127,-0.054519701427563114,-0.023178444332391825,0.031341257095171354,0.254195772052421,0.24141158117486716,0.10765534791137345,-0.012784190877554346,-0.14654042414104795,-0.13375623326349342,-0.3575188946158311,-0.36927026210954217,-0.1929996547975389,-0.011751367493711905,0.16451923981829164,0.17627060731200322,EL SUEÑO DE TODOS,13201,Puente Alto,3129,200,El Sueño de Todos,13,"{""type"":""Polygon"",""coordinates"":[[[-70.51100243995747,-33.60936833273115],[-70.50988320758364,-33.612619007791785],[-70.50935255186793,-33.61268587591836],[-70.50871049857861,-33.61215531480057],[-70.50863469048068,-33.6118966296432],[-70.50840281749899,-33.6118520609802],[-70.50889779446636,-33.61052766969558],[-70.50893792280576,-33.609653704120404],[-70.50877731864134,-33.60914536445528],[-70.50900029422303,-33.608766363268074],[-70.50920547525156,-33.6088778437821],[-70.50978960522066,-33.608155432958185],[-70.51079290182916,-33.608797569297366],[-70.51100243995747,-33.60936833273115]]]}"
00000000000000000064,64.21650203902834,56.272157093731494,73.06537537503338,-7.944344945296832,8.848873336005056,16.793218281301886,0.11530404283700625,0.06175025366668195,0.10343760071643171,-0.05355378917032437,-0.011866442120574592,0.0416873470497498,0.165839146683803,0.1721921367134255,0.06917982495020054,0.006352990029622524,-0.0966593217336025,-0.10301231176322498,-0.3150899626748217,-0.3078467932715186,-0.14951219716592662,0.007243169403303404,0.16557776550889527,0.15833459610559178,9 DE AGOSTO,13201,Puente Alto,6518,60,9 de agosto,13,"{""type"":""Polygon"",""coordinates"":[[[-70.61873435836749,-33.62510002171356],[-70.6186674621079,-33.62561283436897],[-70.61831963771868,-33.625563804366664],[-70.61821706941498,-33.62588036770571],[-70.61777112396618,-33.62581796486743],[-70.61786479705145,-33.62505547032022],[-70.61873435836749,-33.62510002171356]]]}"
0000000000000000008f,15.712089872490063,17.273682836157235,31.134961695059626,1.5615929636671841,15.422871822569576,13.861278858902388,-0.0597525986311618,0.13030992912366,0.1635799960480796,0.1900625277548212,0.2233325946792409,0.033270066924419556,0.3299742613096772,0.07063475345668432,0.03687931023222708,-0.259339507852993,-0.29309495107745037,-0.033755443224457365,-0.39834094619605537,-0.14685755207142537,-0.08595685596790414,0.25148339412463006,0.31238409022815083,0.06090069610352099,MILLA ANTU,13201,Puente Alto,823,2600,Milla Antu,13,"{""type"":""Polygon"",""coordinates"":[[[-70.51464110865706,-33.61272155210481],[-70.51377154915366,-33.61286428429267],[-70.51154643976217,-33.61291780049894],[-70.51129677370128,-33.612837492285706],[-70.51071709403652,-33.61213746922468],[-70.51144838910537,-33.610170944196305],[-70.51205031089943,-33.609881101515406],[-70.5124427853204,-33.60867720719356],[-70.51389638160093,-33.608819818874835],[-70.51384735649795,-33.608953624955504],[-70.51446271198972,-33.60913643833955],[-70.51439580187518,-33.60930140252653],[-70.51614826297532,-33.60964923705946],[-70.51604122529513,-33.61017985882912],[-70.5155863829966,-33.61003719259225],[-70.51464110865706,-33.61272155210481]]]}"
0000000000000000009d,41.415000915527344,59.48999786376953,67.625,18.074996948242188,26.209999084472656,8.135002136230469,0.07726848574311272,0.0833289461859611,0.08787555737774148,0.006060460442848352,0.010607071634628715,0.0045466111917803614,0.17405714602133576,0.17953892919939018,0.13988299712213006,0.005481783178054445,-0.03417414889920577,-0.03965593207726021,-0.3167465948204151,-0.3142041963300762,-0.20880969265482185,0.002542398490339072,0.10793690216559317,0.10539450367525405,CERRO LA BALLENA,13201,Puente Alto,364,60,Cerro La Ballena,13,"{""type"":""Polygon"",""coordinates"":[[[-70.5485079342875,-33.6080840782885],[-70.54882013034229,-33.60762927955733],[-70.54836522640208,-33.60742858750732],[-70.5487710178032,-33.60710309134098],[-70.5485213698879,-33.606969321302316],[-70.54861051690301,-33.60680431414936],[-70.5490786746471,-33.60703623462119],[-70.54970742334443,-33.60629157150257],[-70.55013554574826,-33.60641645171495],[-70.54921248579808,-33.60785222545867],[-70.5489226221137,-33.6078700766334],[-70.54877991434483,-33.608164409062006],[-70.5485079342875,-33.6080840782885]]]}"
00000000000000000044,8.489999771118164,8.709999084472656,9.940000534057617,0.2199993133544922,1.4500007629394531,1.230001449584961,0.032755994154016706,0.028980963773673884,0.017240300273503626,-0.0037750303803428175,-0.015515693880513059,-0.011740663500170247,0.195181102261278,0.1834303935711349,0.18995184011653898,-0.011750708690143214,-0.005229262144739212,0.006521446545403996,-0.26749632981391047,-0.2696804229403126,-0.2655359845636414,-0.002184093126402059,0.001960345250269082,0.004144438376671144,ARENEROS DE PIRQUE,13202,Pirque,360,21,Areneros De Pirque,13,"{""type"":""Polygon"",""coordinates"":[[[-70.63013182298221,-33.646740081982415],[-70.62970821687455,-33.64740000242444],[-70.62904380715608,-33.64746240010514],[-70.62849085783375,-33.64731976298119],[-70.62849975295256,-33.64720378097533],[-70.63013182298221,-33.646740081982415]]]}"
0000000000000000001b,4.795000076293945,5.204999923706055,5.789999961853027,0.4099998474121094,0.994999885559082,0.5850000381469727,-0.04084654871159479,0.02324058050428413,0.0061149406281202166,0.06408712921587892,0.04696148933971499,-0.017125639876163914,0.20674078265880289,0.16197533455153773,0.1682829874493314,-0.04476544810726514,-0.038457795209471436,0.006307652897793715,-0.23066017113754894,-0.22062655946440962,-0.19861479069465524,0.010033611673139296,0.03204538044289371,0.02201176876975441,EMERGENCIA,13203,San José de Maipo,380,12,Emergencia,13,"{""type"":""Polygon"",""coordinates"":[[[-70.34985497094854,-33.64960280779998],[-70.34953838988748,-33.6496206277379],[-70.34948934977595,-33.64869761779134],[-70.34977469051283,-33.64868424765576],[-70.34985497094854,-33.64960280779998]]]}"
00000000000000000022,3.8914898291661912,3.323793547897687,5.1319996170878195,-0.5676962812685028,1.240509787921627,1.808206069190131,-0.07017143791896673,-0.02955131237930626,-0.07094475675833266,0.04062012553966047,-7.733188393659331E-4,-0.041393444379026416,0.39791902947057356,0.34562761162667177,0.4030996440506035,-0.052291417843902004,0.005180614580029741,0.057472032423931736,-0.4515101096332741,-0.4160658313614796,-0.44386343015837243,0.03544427827179482,0.007646679474901756,-0.027797598796893024,EL MANZANO,13203,San José de Maipo,379,9,El Manzano,13,"{""type"":""Polygon"",""coordinates"":[[[-70.41032935042698,-33.58134732615236],[-70.41005284913702,-33.58131166944287],[-70.40976299935771,-33.581213563049936],[-70.40974965100888,-33.580892504894706],[-70.40910756780112,-33.58111099851153],[-70.40898271063323,-33.58092821405229],[-70.40947759887554,-33.5806383743084],[-70.40941076628786,-33.580460015194284],[-70.40914316343935,-33.58049568192103],[-70.40917884988046,-33.58035745173311],[-70.41007073773049,-33.58021472993916],[-70.41032935042698,-33.58134732615236]]]}"
00000000000000000036,3.239107995311565,4.674146332147492,3.9073427746645084,1.4350383368359236,0.6682347793529423,-0.7668035574829812,-0.040052203931629976,0.010416812408619304,-0.022908447261475708,0.05046901634024925,0.017143756670154265,-0.03332525967009503,0.2641314004165938,0.23985121414075303,0.2680729183935094,-0.02428018627584053,0.003941517976916156,0.028221704252756687,-0.29584603370124496,-0.2827555957588157,-0.2994307578337254,0.013090437942429122,-0.0035847241324804637,-0.016675162074909575,COMITE PROGRESO SAN GABRIEL,13203,San José de Maipo,384,70,Comite progreso san gabriel,13,"{""type"":""Polygon"",""coordinates"":[[[-70.23858261496716,-33.782889770467065],[-70.23763277859622,-33.78329555446392],[-70.23642888129307,-33.784762610910335],[-70.235924940457,-33.785110438107665],[-70.23477899121131,-33.78490973280429],[-70.23453374179913,-33.784771501346874],[-70.23473439215907,-33.78446385580918],[-70.23583129170729,-33.78477151795689],[-70.23575553703377,-33.784383583576634],[-70.23600968756692,-33.784339011024265],[-70.2358893339506,-33.783888654492735],[-70.23610778710031,-33.783821779612],[-70.23592939127012,-33.7834025519146],[-70.23834181792068,-33.78252862040708],[-70.23858261496716,-33.782889770467065]]]}"
00000000000000000053,1.3540005734758522,1.20980797150819,1.4737311280166807,-0.1441926019676618,0.1197305545408295,0.26392315650849124,-0.06996472568853981,-0.01944495320734744,-0.0223924335634553,0.050519772481192396,0.047572292125084494,-0.0029474803561079167,0.286843611047523,0.25313409831390005,0.2423130263287906,-0.033709512733622736,-0.044530584718732225,-0.010821071985109485,-0.3106073130760079,-0.29433055862121915,-0.2735361345395453,0.0162767544547889,0.03707117853646269,0.020794424081673802,EL ARENAL,13203,San José de Maipo,378,22,El Arenal,13,"{""type"":""Polygon"",""coordinates"":[[[-70.33900601930245,-33.6854227254172],[-70.33863594103796,-33.68605595307348],[-70.33842633586636,-33.68607377851392],[-70.33857790911136,-33.686198629648146],[-70.33847982696827,-33.686287806617464],[-70.33776636967966,-33.685752692424565],[-70.33846647689747,-33.68510616772445],[-70.33867154121535,-33.685235494488786],[-70.33900601930245,-33.6854227254172]]]}"
00000000000000000057,30.238143109314738,39.27452149660797,56.50773435891297,9.03637838729318,26.26959124959821,17.23321286230506,0.07305032291236893,0.05556150926535821,0.06855488667340025,-0.01748881364701084,-0.0044954362389688874,0.012993377408041953,0.12985693480746896,0.15081256873390933,0.15349630398801975,0.020955633926440332,0.023639369180550627,0.0026837352541103,-0.2611698450950064,-0.28556955370288406,-0.2824667029342968,-0.02439970860787803,-0.021296857839290504,0.00310285076858753,CEMENTERIO,13203,San José de Maipo,6253,16,Cementerio,13,"{""type"":""Polygon"",""coordinates"":[[[-70.74969816653488,-33.38761721484361],[-70.74944399410712,-33.38829053250054],[-70.74915860576372,-33.38835742476617],[-70.7490025268499,-33.388642845428706],[-70.74764246023406,-33.38795168154245],[-70.74771832207436,-33.387866984350644],[-70.74719654481223,-33.38733183981739],[-70.74729019253094,-33.38720254917458],[-70.74689781572292,-33.38699295312811],[-70.746746182506,-33.387135672933276],[-70.74679527501313,-33.386921635608175],[-70.74609518451828,-33.386680857695744],[-70.74550208045623,-33.386132362337335],[-70.74555561956265,-33.385989633031244],[-70.74802149708046,-33.387496847889956],[-70.74828011672874,-33.387238177668316],[-70.74881523208404,-33.38757710244488],[-70.74916305219713,-33.387113379249755],[-70.7494037947422,-33.38707325923422],[-70.74946177982955,-33.387336278357935],[-70.74969816653487,-33.38739430881114],[-70.74969816653488,-33.38761721484361]]]}"
00000000000000000061,13.385391514382947,14.851979197861807,16.773820629223454,1.4665876834788636,3.3884291148405032,1.9218414313616405,-0.07559675911377675,-0.02724015372152429,-0.04590681642591625,0.048356605392252484,0.029689942687860512,-0.01866666270439196,0.32374576462622584,0.29689373918528844,0.283616220577883,-0.02685202544093721,-0.04012954404834277,-0.013277518607405567,-0.339131529132455,-0.3260854052714435,-0.2961598290456627,0.013046123861011349,0.042971700086792186,0.02992557622578084,CEMENTERIO,13203,San José de Maipo,6253,16,Cementerio,13,"{""type"":""Polygon"",""coordinates"":[[[-70.34802232193391,-33.635186517983016],[-70.34795984102925,-33.63623442665854],[-70.34770128988598,-33.63624336074749],[-70.34775033015414,-33.63514197037286],[-70.34802232193391,-33.635186517983016]]]}"
00000000000000000063,5.039867749460038,6.942651464132188,7.65808974898914,1.9027837146721507,2.618221999529104,0.7154382848569526,-0.09404649593763484,-0.08055750486037151,-0.10987468537291677,0.0134889910772633,-0.01582818943528191,-0.029317180512545206,0.37558828471150857,0.3774980127362245,0.4062020335072081,0.001909728024715751,0.03061374879569968,0.02870402077098392,-0.4073679388225998,-0.41557281372059107,-0.4312926420612929,-0.00820487489799126,-0.023924703238692967,-0.015719828340701708,QUEBRADA LA CARMONA,13203,San José de Maipo,383,15,Quebrada La Carmona,13,"{""type"":""Polygon"",""coordinates"":[[[-70.46600564097123,-33.584227884880654],[-70.46568458779737,-33.584540062875156],[-70.4654616845316,-33.584758581820644],[-70.4650202359126,-33.584125401955184],[-70.46447173866743,-33.583781987099215],[-70.46448508565234,-33.583621501040675],[-70.46476600782805,-33.58361258092231],[-70.46530115780375,-33.583915793616306],[-70.4652342413875,-33.58399608177115],[-70.46600564097123,-33.584227884880654]]]}"
00000000000000000076,22.69632643912602,13.117069767175673,8.739612138033767,-9.579256671950349,-13.956714301092255,-4.377457629141908,-0.07198133468309556,-0.015648409558868856,-0.009169151745738202,0.05633292512422668,0.06281218293735734,0.006479257813130639,0.2762160048348572,0.24469305276168615,0.2348852217634619,-0.03152295207317078,-0.04133078307139519,-0.009807830998224397,-0.3084231114307473,-0.2942308608062794,-0.2713818918201167,0.014192250624467809,0.037041219610630484,0.022848968986162597,LOS PITUFOS,13203,San José de Maipo,826,27,Los Pitufos,13,"{""type"":""Polygon"",""coordinates"":[[[-70.35756029523888,-33.637367060235945],[-70.35731064828646,-33.63813398514511],[-70.35706536028431,-33.63803142796591],[-70.3570475607805,-33.637848601666256],[-70.35727495848019,-33.6378173726561],[-70.35695838162535,-33.63668923883585],[-70.35596396950942,-33.635770675679],[-70.35616012765627,-33.63565473147584],[-70.35734624727668,-33.636537665049886],[-70.35756029523888,-33.637367060235945]]]}"
00000000000000000085,8.51914494210058,11.29647031387283,13.535498307091306,2.777325371772247,5.016353364990717,2.239027993218467,-0.13997586285032196,-0.11691960851617604,-0.16389864666532614,0.023056254334145952,-0.023922783815004164,-0.04697903814915012,0.4464026042335139,0.43822062377972754,0.4824714655199169,-0.008181980453786097,0.036068861286402895,0.04425084174018903,-0.47020620910963046,-0.4724764163809465,-0.49198721326006994,-0.002270207271316319,-0.021781004150439095,-0.019510796879122775,COMITÉ DE REGULARIZACIÓN DE TERRENOS LA LÍNEA,13203,San José de Maipo,381,15,Comité de regularización de terrenos La Línea,13,"{""type"":""Polygon"",""coordinates"":[[[-70.47450921153575,-33.58684991877779],[-70.47160179521431,-33.586827601328224],[-70.47066987872127,-33.58691677233745],[-70.46840463562725,-33.58633265363435],[-70.47107564030422,-33.58676960096788],[-70.47291277666271,-33.58654220708601],[-70.47291277666271,-33.58629249595542],[-70.47307330107306,-33.586301405186504],[-70.47350139619266,-33.58643517364936],[-70.4734701629656,-33.586653667985715],[-70.47450921153575,-33.58684991877779]]]}"
00000000000000000086,3.4795506660390476,3.185672866867116,4.286312944690501,-0.29387779917193163,0.8067622786514531,1.1006400778233847,-0.1701111503965907,-0.11811139845865265,-0.10303522129635292,0.051999751937938106,0.06707592910023785,0.01507617716229976,0.4003107350070602,0.4003977685883882,0.33308941055934776,8.703358132804228E-5,-0.06722132444771241,-0.06730835802904045,-0.4007171921629271,-0.4069142563758315,-0.3440836059162953,-0.006197064212904282,0.05663358624663191,0.06283065045953619,PATRIA JOVEN,13203,San José de Maipo,2045,9,Patria Joven,13,"{""type"":""Polygon"",""coordinates"":[[[-70.40870620865738,-33.581356241934024],[-70.40855011437635,-33.58151675614038],[-70.40768065297334,-33.58129829616838],[-70.40814884562604,-33.58095942663156],[-70.40870620865738,-33.581356241934024]]]}"
